days,hour,season,holiday,weather,temp,atemp,humidity,windspeed,real,pred,diff
13,19,1,0,1,6.56,9.85,59,6.0032,144,135.42024,-8.57976
152,0,2,0,2,22.96,26.515,83,8.9981,103,53.327797,-49.672203
273,23,4,0,3,14.76,17.425,93,15.0013,121,103.96232,-17.03768
230,6,3,0,2,25.42,30.305,69,7.0015,48,137.29036,89.29036
308,2,4,0,1,12.3,13.635,52,22.0028,40,59.224216,19.224216
184,3,3,1,1,27.88,31.82,74,12.998,53,61.301617,8.301617
0,21,1,0,2,16.4,20.455,87,12.998,92,152.10164,60.10164
38,16,1,0,3,10.66,13.635,81,7.0015,130,136.70082,6.70082
184,3,3,1,1,26.24,29.545,78,0,48,60.86591,12.86591
230,22,3,0,2,25.42,29.545,78,11.0014,115,174.72812,59.72812
17,20,1,0,2,9.02,13.635,87,0,138,150.76878,12.76878
222,6,3,0,2,25.42,28.03,88,7.0015,51,127.700775,76.700775
259,1,3,0,1,18.86,22.725,72,7.0015,94,63.67785,-30.32215
275,5,4,0,2,14.76,18.18,76,7.0015,26,60.659943,34.659943
96,5,2,0,1,13.12,15.91,33,11.0014,7,47.741005,40.741005
137,23,2,0,1,21.32,25,94,6.0032,117,161.28197,44.28197
181,1,3,0,1,30.34,34.85,70,8.9981,107,42.62731,-64.37269
307,21,4,0,1,12.3,13.635,52,19.9995,140,186.5797,46.5797
48,0,1,0,1,13.94,16.665,42,11.0014,100,50.50762,-49.49238
321,23,4,0,1,10.66,13.635,60,8.9981,113,115.07035,2.07035
12,22,1,0,1,5.74,6.06,46,22.0028,84,82.96668,-1.03332
352,23,4,0,1,14.76,17.425,53,11.0014,115,169.10448,54.10448
38,14,1,0,1,9.02,9.85,37,27.9993,117,140.11893,23.11893
35,21,1,0,1,10.66,12.88,100,12.998,113,120.68052,7.68052
313,0,4,0,1,13.12,16.665,76,6.0032,134,65.42048,-68.57952
1,19,1,1,1,9.84,11.365,38,15.0013,155,159.31203,4.31203
6,1,1,0,1,15.58,19.695,46,11.0014,75,39.507103,-35.492897
63,23,1,0,1,9.02,9.09,37,39.0007,84,115.57304,31.57304
341,15,4,0,1,13.12,16.665,45,8.9981,169,386.91833,217.91833
158,0,2,0,1,22.96,26.515,56,11.0014,92,53.05474,-38.94526
15,10,1,0,1,9.02,10.605,51,19.0012,105,137.38377,32.38377
17,6,1,0,1,13.94,14.395,36,35.0008,109,57.271492,-51.728508
15,12,1,0,1,9.84,10.605,41,19.0012,126,121.569115,-4.430885
39,14,1,0,1,8.2,9.09,34,19.9995,111,147.5735,36.5735
274,23,4,0,1,14.76,18.18,81,6.0032,82,119.801674,37.801674
14,19,1,0,2,13.12,15.15,39,16.9979,128,224.20827,96.20827
8,8,1,0,1,4.1,4.545,49,19.0012,34,135.14815,101.14815
123,0,2,0,1,24.6,28.79,78,22.0028,105,67.135254,-37.864746
62,7,1,0,2,12.3,13.635,52,19.9995,48,140.30849,92.30849
74,6,1,0,2,12.3,15.91,93,7.0015,57,86.89441,29.89441
3,14,1,0,2,5.74,6.06,46,16.9979,126,55.61251,-70.38749
154,6,2,0,1,22.14,25.76,60,0,55,152.13805,97.13805
158,10,2,0,1,33.62,37.12,43,15.0013,121,294.5578,173.5578
246,23,3,0,1,29.52,34.85,74,19.9995,151,226.53688,75.53688
348,6,4,0,2,9.84,14.395,75,0,36,120.44532,84.44532
343,2,4,0,2,11.48,15.15,61,6.0032,69,46.780907,-22.219093
223,5,3,0,1,26.24,31.06,61,12.998,17,60.185173,43.185173
6,19,1,0,1,6.56,9.85,55,6.0032,148,138.20454,-9.79546
350,2,4,0,2,11.48,13.635,56,15.0013,67,44.008553,-22.991447
8,12,1,0,1,7.38,6.82,37,30.0026,105,83.8487,-21.1513
31,21,1,0,2,9.02,11.365,87,8.9981,119,121.25077,2.25077
198,23,3,0,1,30.34,34.85,66,11.0014,148,226.81262,78.81262
45,6,1,0,1,8.2,9.09,32,22.0028,53,62.226456,9.226456
45,23,1,0,1,13.94,17.425,53,6.0032,113,119.45454,6.45454
4,21,1,0,1,8.2,9.85,51,12.998,98,115.14854,17.14854
319,0,4,0,2,13.12,16.665,66,7.0015,80,64.05272,-15.94728
2,13,1,0,1,7.38,6.06,34,43.9989,125,58.583046,-66.416954
128,22,2,0,3,19.68,23.485,82,7.0015,125,120.00097,-4.99903
95,0,2,0,1,16.4,20.455,43,0,76,47.00699,-28.99301
230,3,3,0,2,25.42,30.305,61,11.0014,65,55.233276,-9.766724
63,12,1,0,2,10.66,15.15,52,0,159,162.48517,3.48517
0,18,1,0,3,18.86,22.725,59,16.9979,159,252.71774,93.71774
188,2,3,0,1,33.62,38.635,52,7.0015,82,49.057007,-32.942993
61,7,1,0,2,14.76,17.425,93,8.9981,44,173.8019,129.8019
133,6,2,0,3,21.32,25,94,19.9995,90,115.19819,25.19819
247,22,3,1,2,24.6,27.275,88,39.0007,130,150.86952,20.86952
14,8,1,0,1,5.74,7.575,63,8.9981,50,181.47594,131.47594
14,13,1,0,1,11.48,12.88,38,19.9995,153,144.93811,-8.06189
36,6,1,0,1,6.56,9.09,86,7.0015,96,75.25883,-20.74117
37,10,1,0,1,13.94,16.665,46,11.0014,142,210.53015,68.53015
69,15,1,0,2,13.94,15.91,53,16.9979,138,208.11539,70.11539
62,21,1,0,2,12.3,14.395,70,15.0013,125,126.64027,1.64027
153,5,2,0,1,21.32,25,48,23.9994,32,58.560257,26.560257
4,10,1,0,2,9.84,12.88,52,6.0032,113,149.23701,36.23701
66,20,1,0,1,13.12,16.665,39,6.0032,130,193.25067,63.25067
8,18,1,0,1,6.56,6.82,40,22.0028,101,154.16298,53.16298
60,22,1,0,1,12.3,12.88,26,36.9974,101,157.24294,56.24294
348,11,4,0,2,16.4,20.455,62,27.9993,163,255.56573,92.56573
227,5,3,0,1,25.42,29.545,73,19.0012,36,58.889397,22.889397
49,20,1,0,1,13.12,14.395,28,35.0008,101,216.14206,115.14206
94,13,2,0,2,14.76,16.665,63,27.9993,111,201.39803,90.39803
220,5,3,0,2,27.06,29.545,94,0,50,47.098625,-2.901375
228,2,3,0,1,27.06,12.12,61,8.9981,32,76.9008,44.9008
253,2,3,0,2,25.42,29.545,78,12.998,88,41.914413,-46.085587
350,6,4,0,2,10.66,12.12,56,19.0012,40,132.04276,92.04276
307,23,4,0,2,12.3,15.15,56,11.0014,107,123.47584,16.47584
10,15,1,0,2,13.94,17.425,87,6.0032,134,168.93993,34.93993
33,6,1,0,1,6.56,6.82,43,23.9994,61,47.70749,-13.29251
316,10,4,0,3,12.3,13.635,75,26.0027,121,191.02296,70.02296
341,7,4,0,2,14.76,18.18,100,6.0032,67,204.48535,137.48535
335,7,4,0,2,9.84,12.12,93,8.9981,57,164.39479,107.39479
253,1,3,0,2,25.42,28.03,88,0,103,34.239532,-68.760468
121,6,2,0,1,18.04,21.97,88,7.0015,88,159.24501,71.24501
40,6,1,0,1,8.2,9.85,59,12.998,86,67.11055,-18.88945
90,0,2,0,2,14.76,16.665,76,16.9979,82,20.294693,-61.705307
243,2,3,0,1,28.7,32.575,70,11.0014,82,39.272095,-42.727905
7,1,1,0,1,13.94,16.665,42,12.998,84,31.530525,-52.469475
190,2,3,0,1,27.88,31.82,69,6.0032,107,42.375595,-64.624405
36,10,1,0,1,12.3,14.395,52,16.9979,115,196.23239,81.23239
100,11,2,0,2,24.6,29.545,73,19.9995,136,249.36658,113.36658
41,13,1,0,1,9.84,11.365,35,12.998,163,161.94334,-1.05666
346,23,4,0,1,10.66,15.15,70,0,115,138.39769,23.39769
220,23,3,0,1,31.16,34.09,48,19.0012,132,309.87338,177.87338
247,7,3,1,1,27.06,31.06,74,11.0014,78,133.42805,55.42805
138,22,2,0,3,20.5,24.24,82,19.9995,136,138.29228,2.29228
33,15,1,0,1,9.02,9.85,37,22.0028,113,165.16585,52.16585
44,15,1,0,1,22.96,26.515,21,43.9989,146,359.15067,213.15067
41,20,1,0,1,9.02,11.365,55,8.9981,117,132.49416,15.49416
248,15,3,0,3,22.14,25.76,94,26.0027,146,302.20374,156.20374
74,23,1,0,1,16.4,20.455,65,12.998,84,123.951485,39.951485
158,11,2,0,1,34.44,37.88,41,12.998,165,293.5552,128.5552
107,6,2,0,1,16.4,20.455,82,0,80,156.87051,76.87051
104,0,2,1,1,18.04,21.97,67,0,53,88.521286,35.521286
63,8,1,0,2,12.3,13.635,100,19.9995,73,210.49196,137.49196
339,5,4,0,1,9.02,10.605,55,19.0012,34,21.45057,-12.54943
291,14,4,0,3,22.14,25.76,94,11.0014,153,236.83952,83.83952
39,19,1,0,3,5.74,6.06,86,16.9979,142,113.69288,-28.30712
291,12,4,0,3,21.32,25,94,22.0028,155,217.79094,62.79094
341,14,4,0,1,13.12,15.15,45,16.9979,188,342.2695,154.2695
41,14,1,0,1,12.3,14.395,26,16.9979,138,226.11992,88.11992
133,1,2,0,2,20.5,24.24,88,8.9981,96,45.13852,-50.86148
160,2,2,0,1,26.24,30.305,69,8.9981,86,61.875854,-24.124146
4,14,1,0,1,13.94,15.91,39,19.0012,169,183.86276,14.86276
71,22,1,0,1,12.3,13.635,56,22.0028,92,112.969154,20.969154
255,23,3,0,1,26.24,29.545,78,7.0015,132,169.52815,37.52815
77,23,1,0,2,22.96,26.515,78,8.9981,111,173.09334,62.09334
10,16,1,0,2,6.56,7.575,86,15.0013,130,78.56481,-51.43519
9,23,1,0,1,10.66,13.635,81,7.0015,98,110.253456,12.253456
35,21,1,0,1,11.48,14.395,56,7.0015,121,133.31673,12.31673
76,0,1,0,1,18.86,22.725,88,12.998,123,65.36415,-57.63585
320,22,4,0,1,10.66,12.12,52,16.9979,136,146.36934,10.36934
18,6,1,0,2,9.02,12.88,93,6.0032,57,65.261475,8.261475
76,23,1,0,2,24.6,31.06,53,15.0013,142,223.90009,81.90009
35,6,1,0,3,8.2,12.88,100,0,30,62.03682,32.03682
37,21,1,0,1,13.12,17.425,70,0,134,165.10576,31.10576
341,11,4,0,1,11.48,13.635,52,16.9979,134,285.5881,151.5881
341,23,4,0,1,9.84,12.88,70,7.0015,115,117.297646,2.297646
7,21,1,0,1,4.92,5.305,39,23.9994,90,98.01261,8.01261
340,7,4,0,3,18.04,21.97,100,7.0015,75,215.14284,140.14284
35,7,1,0,2,9.84,12.12,75,11.0014,42,138.71371,96.71371
6,0,1,0,1,14.76,17.425,50,11.0014,92,41.85112,-50.14888
105,19,2,0,2,21.32,25,94,27.9993,128,270.32397,142.32397
157,14,2,0,2,32.8,36.365,43,19.0012,201,339.58597,138.58597
103,1,2,0,1,16.4,20.455,58,8.9981,82,44.37456,-37.62544
284,11,4,0,3,22.14,25.76,94,22.0028,151,229.32555,78.32555
15,8,1,1,1,4.1,6.06,58,11.0014,111,158.02286,47.02286
338,22,4,0,1,13.12,14.395,45,26.0027,157,184.83247,27.83247
344,0,4,0,1,8.2,9.85,51,15.0013,86,30.634377,-55.365623
90,23,2,0,1,12.3,15.91,61,6.0032,109,94.03922,-14.96078
189,6,3,0,2,26.24,28.79,83,12.998,65,131.95993,66.95993
1,20,1,1,1,9.84,11.365,41,15.0013,150,141.31427,-8.68573
136,23,2,0,2,22.14,25.76,88,16.9979,113,131.82631,18.82631
194,4,3,0,1,25.42,31.06,53,16.9979,15,59.61444,44.61444
5,6,1,0,2,5.74,8.335,63,7.0015,59,35.61476,-23.38524
310,5,4,0,2,11.48,12.88,52,22.0028,28,58.172993,30.172993
152,6,2,0,2,20.5,24.24,77,12.998,63,123.41889,60.41889
15,9,1,1,1,4.1,6.06,58,11.0014,130,165.84648,35.84648
152,0,2,0,1,30.34,32.575,40,23.9994,59,68.27152,9.27152
350,23,4,0,1,8.2,11.365,75,0,125,140.0674,15.0674
287,2,4,0,1,18.86,22.725,59,12.998,67,77.56215,10.56215
320,1,4,0,1,10.66,12.88,60,12.998,98,46.937473,-51.062527
335,0,4,0,2,12.3,15.91,87,6.0032,130,36.386307,-93.613693
8,20,1,0,1,5.74,6.06,46,16.9979,92,115.55924,23.55924
248,10,3,0,3,22.14,25.76,83,23.9994,136,242.02484,106.02484
335,23,4,0,1,13.12,15.15,53,19.0012,148,139.09724,-8.90276
164,5,2,0,1,22.14,25.76,56,22.0028,30,57.15077,27.15077
120,6,2,0,3,21.32,25,77,7.0015,53,127.57627,74.57627
352,11,4,0,1,10.66,12.12,65,16.9979,153,273.26273,120.26273
77,10,1,0,1,18.04,21.97,38,27.9993,167,209.95769,42.95769
63,22,1,0,2,17.22,21.21,77,19.9995,119,139.75343,20.75343
35,23,1,0,1,9.84,12.12,70,8.9981,98,94.28355,-3.71645
0,21,1,0,2,18.04,21.97,67,16.9979,126,183.41698,57.41698
34,21,1,0,3,9.84,12.12,93,8.9981,132,119.2497,-12.7503
0,19,1,0,3,17.22,21.21,67,26.0027,159,235.51729,76.51729
199,12,3,0,1,34.44,40.91,56,6.0032,180,319.37018,139.37018
34,19,1,0,3,10.66,13.635,87,8.9981,134,134.30994,0.30994
132,6,2,0,1,21.32,25,68,11.0014,48,149.48204,101.48204
43,11,1,0,1,13.12,14.395,39,30.0026,140,193.03896,53.03896
5,11,1,0,1,12.3,15.15,56,11.0014,165,162.86171,-2.13829
14,18,1,0,2,12.3,14.395,45,16.9979,138,227.42818,89.42818
281,7,4,0,1,18.04,21.97,86,0,73,275.96857,202.96857
7,22,1,0,1,4.92,5.305,36,26.0027,88,84.00727,-3.99273
130,5,2,0,1,17.22,21.21,47,11.0014,30,51.06035,21.06035
334,11,4,0,1,13.94,15.91,49,16.9979,130,302.02417,172.02417
199,13,3,0,1,35.26,41.665,53,7.0015,226,358.2655,132.2655
313,22,4,0,1,14.76,16.665,53,19.0012,142,176.78362,34.78362
257,2,3,0,1,23.78,27.275,78,7.0015,105,47.9337,-57.0663
279,5,4,0,2,18.04,21.97,54,8.9981,15,104.9912,89.9912
34,23,1,0,2,9.84,12.12,87,8.9981,125,105.55186,-19.44814
43,14,1,0,1,13.94,17.425,23,7.0015,188,278.7016,90.7016
136,5,2,0,1,22.96,26.515,68,22.0028,40,60.844048,20.844048
186,23,3,0,1,27.88,31.82,83,15.0013,155,166.01436,11.01436
98,22,2,0,2,18.86,22.725,41,32.9975,161,208.7852,47.7852
151,5,2,0,2,27.06,29.545,89,6.0032,28,70.415115,42.415115
18,14,1,0,1,9.84,11.365,44,12.998,171,151.76593,-19.23407
96,3,2,0,1,14.76,16.665,32,16.9979,36,30.83107,-5.16893
68,17,1,0,2,18.04,21.97,0,26.0027,167,401.67947,234.67947
67,10,1,0,2,12.3,14.395,75,16.9979,86,182.38077,96.38077
59,16,1,0,1,13.94,17.425,34,6.0032,155,303.43777,148.43777
102,12,2,0,3,17.22,21.21,82,16.9979,121,195.61562,74.61562
212,12,3,0,1,36.9,40.15,33,16.9979,194,308.67838,114.67838
38,22,1,0,1,4.92,5.305,33,23.9994,82,84.41129,2.41129
105,8,2,0,3,16.4,20.455,87,23.9994,73,210.536,137.536
63,21,1,0,2,18.04,21.97,72,22.0028,128,189.48233,61.48233
258,6,3,0,1,20.5,24.24,72,0,61,167.2896,106.2896
90,1,2,0,2,14.76,17.425,76,11.0014,75,26.188469,-48.811531
223,0,3,0,1,26.24,31.06,53,11.0014,82,51.47048,-30.52952
151,23,2,0,1,30.34,33.335,51,11.0014,126,272.68323,146.68323
32,16,1,0,1,14.76,16.665,71,19.9995,157,221.35526,64.35526
245,7,3,1,1,27.88,31.82,85,0,82,140.03723,58.03723
250,12,3,0,2,27.06,29.545,94,15.0013,130,277.81213,147.81213
31,6,1,0,3,5.74,10.605,93,0,48,48.99369,0.99369
305,5,4,0,2,13.12,15.91,66,11.0014,30,63.814438,33.814438
199,22,3,0,3,27.06,29.545,89,16.9979,126,136.2792,10.2792
245,1,3,0,2,26.24,30.305,69,16.9979,88,47.065544,-40.934456
60,14,1,0,1,21.32,25,23,19.9995,151,350.18185,199.18185
352,14,4,0,1,14.76,17.425,46,15.0013,188,357.1292,169.1292
247,6,3,1,2,27.06,31.06,74,8.9981,50,43.484715,-6.515285
16,14,1,0,1,18.04,21.97,62,32.9975,184,206.33559,22.33559
64,13,1,0,2,18.86,22.725,94,23.9994,161,205.38727,44.38727
316,7,4,0,1,13.94,15.91,66,15.0013,69,249.14738,180.14738
64,12,1,0,1,10.66,13.635,41,7.0015,161,180.22632,19.22632
42,20,1,0,1,10.66,12.88,41,15.0013,96,149.5706,53.5706
153,0,2,0,1,25.42,31.06,38,19.0012,84,64.39369,-19.60631
7,23,1,0,1,4.1,3.03,39,30.0026,75,72.6717,-2.3283
199,23,3,0,3,27.06,29.545,89,15.0013,123,93.61927,-29.38073
96,2,2,0,1,14.76,16.665,29,23.9994,46,24.746101,-21.253899
66,23,1,0,1,11.48,13.635,61,12.998,96,93.6908,-2.3092
225,7,3,0,2,27.06,29.545,89,12.998,53,216.14427,163.14427
165,0,2,0,1,24.6,29.545,73,11.0014,111,61.125793,-49.874207
212,5,3,0,2,26.24,29.545,78,8.9981,55,48.76094,-6.23906
4,23,1,0,1,9.84,12.88,70,7.0015,115,103.49595,-11.50405
321,22,4,0,2,14.76,16.665,66,16.9979,128,159.30464,31.30464
244,0,3,0,2,27.06,29.545,89,6.0032,117,33.72709,-83.27291
254,5,3,0,1,20.5,24.24,72,6.0032,53,76.12692,23.12692
69,10,1,0,2,13.12,15.15,57,19.9995,105,163.73515,58.73515
47,11,1,0,1,14.76,16.665,62,27.9993,169,176.71497,7.71497
7,2,1,0,1,14.76,16.665,37,19.0012,76,20.507637,-55.492363
42,23,1,0,1,5.74,6.82,43,15.0013,76,70.75446,-5.24554
67,21,1,0,2,13.12,15.15,93,22.0028,117,116.74134,-0.25866
245,0,3,0,2,26.24,30.305,73,7.0015,103,42.848846,-60.151154
216,1,3,0,1,30.34,34.85,70,16.9979,101,37.72249,-63.27751
184,5,3,1,1,27.06,31.06,69,0,36,60.65717,24.65717
215,1,3,0,1,29.52,35.605,84,12.998,136,32.841415,-103.158585
63,11,1,0,2,10.66,13.635,56,8.9981,130,161.99419,31.99419
39,16,1,0,2,8.2,9.85,37,16.9979,132,167.93059,35.93059
306,2,4,0,2,13.94,15.91,49,16.9979,55,69.13154,14.13154
125,2,2,0,2,22.14,25.76,83,19.0012,103,41.11131,-61.88869
224,1,3,0,2,27.88,31.82,57,6.0032,92,54.58719,-37.41281
348,15,4,0,3,21.32,25,55,15.0013,138,306.54602,168.54602
69,14,1,0,2,14.76,16.665,50,23.9994,142,188.8757,46.8757
169,1,2,0,2,28.7,32.575,65,6.0032,92,66.403595,-25.596405
31,11,1,0,1,16.4,20.455,58,11.0014,171,213.67262,42.67262
39,20,1,0,3,5.74,7.575,86,11.0014,138,116.7024,-21.2976
273,20,4,0,3,14.76,18.18,87,7.0015,123,191.54294,68.54294
18,10,1,0,2,10.66,13.635,93,8.9981,78,185.88567,107.88567
220,14,3,0,1,35.26,39.395,44,19.0012,203,383.04843,180.04843
286,7,4,0,1,17.22,21.21,82,15.0013,78,271.50488,193.50488
279,2,4,0,1,17.22,21.21,62,8.9981,84,79.826775,-4.173225
319,21,4,0,3,18.04,21.97,88,19.0012,130,209.67845,79.67845
197,23,3,0,1,28.7,33.335,74,8.9981,150,192.37482,42.37482
2,22,1,0,1,4.1,5.305,46,16.9979,86,76.80479,-9.19521
73,12,1,0,2,14.76,17.425,50,15.0013,126,176.28215,50.28215
32,10,1,0,3,17.22,21.21,77,7.0015,107,188.85661,81.85661
0,20,1,0,2,18.04,21.97,62,19.9995,138,225.61171,87.61171
245,6,3,0,1,25.42,29.545,73,11.0014,51,147.68486,96.68486
70,21,1,0,1,15.58,19.695,62,0,138,193.51732,55.51732
37,23,1,0,1,13.12,16.665,57,8.9981,105,112.01081,7.01081
2,14,1,0,1,6.56,6.06,43,35.0008,130,65.34359,-64.65641
273,13,4,0,2,16.4,20.455,82,22.0028,178,251.20262,73.20262
199,15,3,0,1,36.08,40.91,44,12.998,213,426.64218,213.64218
97,2,2,0,1,18.04,21.97,24,15.0013,44,43.276764,-0.723236
336,0,4,0,1,12.3,14.395,56,16.9979,88,64.79221,-23.20779
309,22,4,0,1,14.76,18.94,87,0,103,188.5042,85.5042
289,5,4,0,2,14.76,18.94,81,0,46,55.065613,9.065613
60,10,1,0,1,13.12,15.15,49,19.0012,103,201.92715,98.92715
41,22,1,0,2,5.74,5.305,39,26.0027,100,97.17661,-2.82339
128,19,2,0,3,20.5,24.24,77,23.9994,153,246.33379,93.33379
122,23,2,0,2,22.96,26.515,68,22.0028,119,166.06203,47.06203
12,21,1,0,1,5.74,6.06,46,19.9995,94,98.97306,4.97306
67,12,1,0,2,13.12,15.15,76,16.9979,123,157.70976,34.70976
43,10,1,0,1,5.74,7.575,50,8.9981,98,144.74922,46.74922
346,5,4,0,2,10.66,12.88,56,11.0014,36,60.002914,24.002914
32,7,1,0,3,9.02,10.605,93,15.0013,75,121.9988,46.9988
98,4,2,0,1,18.04,21.97,24,12.998,13,47.077255,34.077255
12,16,1,0,1,9.84,10.605,38,23.9994,130,174.55649,44.55649
61,23,1,0,1,17.22,21.21,24,0,161,166.20143,5.20143
61,6,1,0,1,5.74,6.06,33,19.9995,57,60.86921,3.86921
47,13,1,0,1,22.14,25.76,34,15.0013,176,284.22952,108.22952
221,5,3,0,1,27.88,31.82,61,6.0032,38,56.90831,18.90831
7,15,1,0,1,8.2,8.335,32,30.0026,126,129.0071,3.0071
288,21,4,0,1,22.14,25.76,52,26.0027,155,326.30377,171.30377
43,19,1,0,1,16.4,20.455,35,19.0012,117,287.75696,170.75696
107,23,2,0,2,17.22,21.21,77,0,126,120.46673,-5.53327
98,7,2,0,2,12.3,15.15,93,11.0014,48,186.06252,138.06252
10,6,1,0,1,8.2,10.605,86,8.9981,98,72.40083,-25.59917
274,22,4,0,3,14.76,18.18,81,6.0032,121,146.29141,25.29141
219,15,3,0,1,34.44,37.88,41,19.9995,182,434.42496,252.42496
138,2,2,0,1,20.5,24.24,51,7.0015,80,49.50802,-30.49198
3,6,1,0,1,0.82,2.275,41,11.0014,80,22.182167,-57.817833
251,6,3,0,2,25.42,25.76,100,8.9981,84,121.07659,37.07659
10,19,1,0,3,13.12,15.15,93,15.0013,148,144.25897,-3.74103
320,12,4,0,2,13.94,15.15,53,19.9995,144,251.94324,107.94324
291,21,4,0,2,23.78,27.275,94,8.9981,142,251.79573,109.79573
16,23,1,0,1,18.86,22.725,72,26.0027,117,136.74373,19.74373
7,12,1,0,2,8.2,9.09,59,23.9994,121,58.82009,-62.17991
288,5,4,0,1,17.22,21.21,67,16.9979,55,86.16917,31.16917
8,15,1,0,1,9.02,9.85,35,23.9994,134,147.14807,13.14807
338,6,4,0,1,12.3,15.91,93,6.0032,113,112.5462,-0.4538
120,6,2,0,2,16.4,20.455,82,6.0032,40,116.97492,76.97492
49,1,1,0,2,13.12,15.15,39,16.9979,84,22.068398,-61.931602
193,5,3,0,2,27.06,31.82,56,6.0032,40,67.50051,27.50051
127,1,2,0,2,21.32,25,55,0,78,61.487595,-16.512405
11,20,1,0,1,6.56,6.82,50,22.0028,109,115.992165,6.992165
198,13,3,0,1,38.54,42.425,33,0,257,370.87006,113.87006
343,21,4,0,1,9.02,10.605,44,15.0013,136,195.13124,59.13124
184,5,3,1,2,26.24,28.79,83,8.9981,23,48.298878,25.298878
70,23,1,0,1,15.58,19.695,66,6.0032,105,126.97129,21.97129
337,23,4,0,1,13.94,17.425,87,7.0015,101,136.75465,35.75465
108,23,2,0,1,18.86,22.725,88,6.0032,109,135.13129,26.13129
97,3,2,0,1,17.22,21.21,26,8.9981,36,46.316956,10.316956
5,20,1,0,1,8.2,10.605,51,11.0014,123,132.31111,9.31111
167,2,2,0,1,22.96,26.515,56,6.0032,84,59.73497,-24.26503
127,23,2,0,1,18.86,22.725,88,6.0032,107,135.76299,28.76299
8,17,1,0,1,7.38,7.575,37,26.0027,115,157.88567,42.88567
122,0,2,0,2,19.68,23.485,82,15.0013,105,36.17764,-68.82236
3,13,1,0,2,5.74,6.06,43,16.9979,142,46.877327,-95.122673
313,7,4,0,1,10.66,13.635,87,7.0015,96,195.93254,99.93254
291,10,4,0,3,21.32,25,88,32.9975,151,235.11664,84.11664
31,20,1,0,2,9.02,11.365,87,8.9981,128,130.06136,2.06136
7,13,1,0,1,8.2,9.09,44,22.0028,153,90.799355,-62.200645
166,1,2,0,1,22.96,26.515,56,0,107,65.7718,-41.2282
0,11,1,0,1,13.94,16.665,76,8.9981,167,196.00941,29.00941
166,5,2,0,1,24.6,30.305,64,12.998,32,66.544815,34.544815
40,12,1,0,1,6.56,6.82,34,26.0027,92,106.48139,14.48139
274,12,4,0,2,24.6,27.275,88,12.998,132,276.29007,144.29007
350,22,4,0,2,17.22,21.21,94,8.9981,111,189.53198,78.53198
36,23,1,0,1,12.3,15.15,65,8.9981,101,101.682076,0.682076
259,23,3,0,3,24.6,25.76,94,16.9979,128,89.57317,-38.42683
350,0,4,0,1,12.3,14.395,49,19.0012,75,67.40143,-7.59857
97,23,2,0,1,20.5,24.24,39,16.9979,107,159.13206,52.13206
314,23,4,1,1,12.3,15.91,45,6.0032,136,229.42314,93.42314
342,11,4,0,1,13.12,15.15,70,16.9979,163,285.54688,122.54688
69,13,1,0,1,14.76,16.665,53,16.9979,159,204.44972,45.44972
350,22,4,0,1,8.2,10.605,75,11.0014,134,128.90813,-5.09187
227,23,3,0,1,27.06,31.06,65,8.9981,134,192.0664,58.0664
338,5,4,0,1,20.5,24.24,59,19.0012,53,121.35986,68.35986
247,2,3,1,2,27.88,31.82,79,11.0014,63,36.150856,-26.849144
199,5,3,0,2,28.7,33.335,74,7.0015,26,47.582176,21.582176
349,1,4,0,3,13.94,17.425,76,7.0015,107,31.22245,-75.77755
349,7,4,0,2,13.94,17.425,87,6.0032,55,227.72655,172.72655
198,15,3,0,1,34.44,40.15,53,22.0028,219,411.34213,192.34213
127,6,2,0,2,18.04,21.97,82,0,34,126.61899,92.61899
35,22,1,0,1,10.66,13.635,93,8.9981,101,115.88831,14.88831
65,14,1,0,1,13.12,14.395,36,27.9993,130,215.03737,85.03737
13,18,1,0,1,8.2,12.88,47,0,190,196.25023,6.25023
289,23,4,0,2,19.68,23.485,88,0,121,156.34474,35.34474
8,10,1,0,1,9.84,14.395,60,0,134,195.71597,61.71597
337,8,4,0,1,10.66,15.15,87,0,82,291.12436,209.12436
229,0,3,0,2,26.24,28.79,83,15.0013,121,37.52442,-83.47558
0,1,1,0,1,14.76,17.425,66,8.9981,105,34.049362,-70.950638
283,5,4,0,1,14.76,17.425,50,11.0014,46,102.67359,56.67359
5,23,1,0,1,14.76,18.94,50,0,155,134.07188,-20.92812
32,12,1,0,1,17.22,21.21,82,0,173,255.36806,82.36806
65,12,1,0,1,12.3,13.635,42,27.9993,119,174.79398,55.79398
44,14,1,0,1,16.4,20.455,40,15.0013,176,261.84772,85.84772
274,11,4,0,3,23.78,27.275,94,8.9981,132,241.75633,109.75633
154,0,2,0,1,22.96,26.515,52,0,109,67.33232,-41.66768
42,9,1,0,1,6.56,9.09,64,8.9981,71,182.74026,111.74026
288,2,4,0,1,17.22,21.21,54,8.9981,75,86.6783,11.6783
345,22,4,0,1,10.66,15.15,70,0,126,158.56416,32.56416
35,20,1,0,1,11.48,13.635,56,12.998,105,145.77852,40.77852
65,10,1,0,1,9.84,10.605,60,19.9995,86,174.19292,88.19292
16,15,1,0,1,18.04,21.97,62,32.9975,180,225.85756,45.85756
35,20,1,0,1,12.3,14.395,87,16.9979,125,141.40611,16.40611
252,5,3,0,1,20.5,24.24,72,16.9979,46,64.68095,18.68095
249,10,3,0,3,24.6,27.275,88,8.9981,98,254.9339,156.9339
314,7,4,0,1,12.3,15.91,89,6.0032,94,216.39885,122.39885
