days,hour,season,holiday,weather,temp,atemp,humidity,windspeed,real,pred,diff
66,13,1,0,2,24.6,31.06,49,43.0006,282,214.5529,-67.4471
66,14,1,0,2,25.42,31.06,43,43.0006,253,268.0775,15.0775
66,16,1,0,2,25.42,31.06,41,43.0006,386,363.92004,-22.07996
66,17,1,0,1,14.76,17.425,27,15.0013,296,329.19025,33.19025
66,18,1,0,1,13.94,16.665,27,12.998,284,302.33408,18.33408
66,19,1,0,1,13.94,17.425,31,7.0015,201,258.97318,57.97318
66,19,1,0,2,24.6,31.06,40,30.0026,459,392.14362,-66.85638
66,20,1,0,1,13.12,16.665,39,6.0032,130,193.25067,63.25067
66,20,1,0,2,24.6,31.06,43,26.0027,350,356.59955,6.59955
66,21,1,0,1,12.3,14.395,49,12.998,128,137.3173,9.3173
66,21,1,0,1,24.6,31.06,43,26.0027,282,336.3723,54.3723
66,22,1,0,1,12.3,14.395,49,15.0013,109,121.31095,12.31095
66,22,1,0,1,22.96,26.515,49,22.0028,205,249.62291,44.62291
66,23,1,0,1,11.48,13.635,61,12.998,96,93.6908,-2.3092
66,23,1,0,2,22.96,26.515,49,30.0026,148,222.0696,74.0696
67,0,1,0,1,10.66,14.395,65,6.0032,25,47.15764,22.15764
67,0,1,0,2,23.78,27.275,49,31.0009,69,50.872208,-18.127792
67,1,1,0,3,22.96,26.515,52,32.9975,40,26.21634,-13.78366
67,1,1,0,1,10.66,13.635,52,8.9981,17,38.547165,21.547165
67,2,1,0,3,19.68,23.485,77,27.9993,25,19.480705,-5.519295
67,2,1,0,1,10.66,13.635,52,8.9981,13,32.11976,19.11976
67,3,1,0,1,18.86,22.725,77,35.0008,17,16.286896,-0.713104
67,3,1,0,1,9.84,12.88,70,6.0032,13,23.960342,10.960342
67,4,1,0,1,9.84,12.88,75,7.0015,9,15.432823,6.432823
67,4,1,0,3,16.4,20.455,66,19.0012,9,25.886284,16.886284
67,5,1,0,2,9.84,12.12,81,8.9981,13,10.795044,-2.204956
67,5,1,0,3,16.4,20.455,66,19.0012,34,36.79673,2.79673
67,6,1,0,2,9.84,12.88,85,7.0015,73,71.66767,-1.33233
67,6,1,0,2,16.4,20.455,50,23.9994,107,76.63983,-30.36017
67,7,1,0,2,9.84,12.12,87,11.0014,163,150.8184,-12.1816
67,8,1,0,2,9.84,12.12,87,8.9981,269,215.35692,-53.64308
67,9,1,0,2,10.66,12.12,87,16.9979,165,196.15822,31.15822
67,10,1,0,2,13.94,14.395,36,32.9975,182,160.85805,-21.14195
67,10,1,0,2,12.3,14.395,75,16.9979,86,182.38077,96.38077
67,11,1,0,2,13.12,14.395,76,26.0027,90,159.13364,69.13364
67,11,1,0,2,14.76,16.665,34,23.9994,213,178.22835,-34.77165
67,12,1,0,2,13.12,15.15,76,16.9979,123,157.70976,34.70976
67,12,1,0,1,14.76,16.665,34,27.9993,221,218.97658,-2.02342
67,13,1,0,2,13.12,14.395,76,23.9994,151,128.39877,-22.60123
67,13,1,0,2,15.58,19.695,29,26.0027,273,225.10214,-47.89786
67,14,1,0,2,13.94,15.15,76,19.9995,126,156.9364,30.9364
67,14,1,0,1,17.22,21.21,28,31.0009,228,301.36456,73.36456
67,15,1,0,2,14.76,16.665,71,19.9995,134,193.35277,59.35277
67,15,1,0,1,18.86,22.725,24,16.9979,288,365.30707,77.30707
67,16,1,0,2,13.94,15.15,76,22.0028,165,192.4626,27.4626
67,16,1,0,1,19.68,23.485,23,27.9993,388,378.3755,-9.6245
67,17,1,0,2,13.94,15.15,76,19.9995,244,217.77426,-26.22574
67,18,1,0,2,13.94,15.91,76,16.9979,238,240.59726,2.59726
67,19,1,0,2,13.94,15.15,76,22.0028,186,191.83418,5.83418
67,19,1,0,1,17.22,21.21,28,40.9973,292,316.73334,24.73334
67,20,1,0,2,13.12,15.91,87,12.998,146,143.50772,-2.49228
67,20,1,0,1,15.58,19.695,32,23.9994,211,238.0693,27.0693
67,21,1,0,2,13.12,15.15,93,22.0028,117,116.74134,-0.25866
67,21,1,0,1,14.76,16.665,34,22.0028,192,182.05284,-9.94716
67,22,1,0,3,13.12,15.91,93,11.0014,78,106.30183,28.30183
67,22,1,0,1,13.94,14.395,31,32.9975,159,153.18016,-5.81984
67,23,1,0,3,13.94,16.665,93,12.998,76,95.18217,19.18217
67,23,1,0,1,13.12,15.15,33,19.9995,140,119.80814,-20.19186
68,0,1,0,3,13.94,15.91,0,16.9979,21,19.891708,-1.108292
68,0,1,0,1,12.3,13.635,36,23.9994,90,33.49366,-56.50634
68,1,1,0,3,13.94,15.91,0,16.9979,19,20.235878,1.235878
68,1,1,0,1,12.3,14.395,36,16.9979,63,38.05477,-24.94523
68,2,1,0,1,10.66,12.12,41,16.9979,51,25.005478,-25.994522
68,2,1,0,3,13.94,15.91,0,16.9979,15,26.151123,11.151123
68,3,1,0,1,10.66,11.365,41,19.9995,25,15.741531,-9.258469
68,4,1,0,1,9.84,10.605,41,23.9994,9,15.902573,6.902573
68,5,1,0,1,9.02,10.605,42,19.0012,13,27.564896,14.564896
68,5,1,0,3,14.76,17.425,0,12.998,9,85.819084,76.819084
68,6,1,0,1,9.02,10.605,44,19.0012,36,72.987564,36.987564
68,6,1,0,3,14.76,16.665,0,22.0028,38,99.433784,61.433784
68,7,1,0,1,9.02,10.605,44,16.9979,63,157.61485,94.61485
68,8,1,0,1,9.02,10.605,44,19.9995,134,208.28111,74.28111
68,9,1,0,1,9.84,10.605,41,22.0028,171,202.56497,31.56497
68,10,1,0,1,10.66,11.365,35,27.9993,244,200.63246,-43.36754
68,11,1,0,1,12.3,13.635,33,22.0028,296,216.65218,-79.34782
68,16,1,0,1,14.76,18.18,23,0,434,349.9723,-84.0277
68,17,1,0,1,14.76,18.94,23,0,400,364.94458,-35.05542
68,18,1,0,1,14.76,18.18,21,6.0032,344,327.972,-16.028
68,19,1,0,1,13.94,18.18,25,0,236,271.2744,35.2744
68,20,1,0,1,13.12,16.665,33,8.9981,175,198.37634,23.37634
68,21,1,0,1,12.3,14.395,39,15.0013,163,143.2498,-19.7502
68,22,1,0,1,10.66,12.88,44,11.0014,153,116.09913,-36.90087
68,22,1,0,2,13.94,16.665,0,8.9981,92,181.93642,89.93642
68,23,1,0,1,10.66,12.88,41,12.998,136,102.09574,-33.90426
68,23,1,0,3,13.94,17.425,0,6.0032,86,150.18904,64.18904
69,0,1,0,2,13.94,17.425,100,6.0032,25,43.91031,18.91031
69,0,1,0,1,10.66,14.395,44,6.0032,82,46.480614,-35.519386
69,1,1,0,3,13.94,17.425,100,7.0015,25,28.15065,3.15065
69,1,1,0,1,9.84,12.12,52,11.0014,73,33.29004,-39.70996
69,2,1,0,3,13.94,17.425,100,7.0015,19,21.431335,2.431335
69,3,1,0,2,13.12,16.665,93,6.0032,13,21.575134,8.575134
69,3,1,0,1,9.84,12.12,60,8.9981,73,21.785583,-51.214417
69,4,1,0,1,9.84,12.12,60,8.9981,28,15.358223,-12.641777
69,5,1,0,1,12.3,14.395,81,15.0013,11,17.928246,6.928246
69,5,1,0,1,9.84,12.12,60,11.0014,11,23.508224,12.508224
69,6,1,0,1,10.66,12.12,81,19.0012,55,79.441345,24.441345
69,6,1,0,1,9.84,12.12,70,11.0014,34,85.25313,51.25313
69,7,1,0,1,10.66,12.88,70,12.998,136,168.37245,32.37245
69,8,1,0,1,11.48,13.635,70,16.9979,276,228.47298,-47.52702
69,9,1,0,2,12.3,14.395,61,19.0012,178,172.31462,-5.68538
69,10,1,0,2,13.12,15.15,57,19.9995,105,163.73515,58.73515
69,10,1,0,1,13.12,15.15,49,19.0012,240,206.06691,-33.93309
69,11,1,0,2,13.12,15.15,57,19.9995,109,157.71967,48.71967
69,12,1,0,2,13.94,15.91,53,16.9979,134,164.56026,30.56026
69,13,1,0,1,14.76,16.665,53,16.9979,159,204.44972,45.44972
69,14,1,0,2,14.76,16.665,50,23.9994,142,188.8757,46.8757
69,15,1,0,2,13.94,15.91,53,16.9979,138,208.11539,70.11539
69,16,1,0,2,13.94,15.15,49,19.9995,165,226.52501,61.52501
69,17,1,0,1,13.94,15.91,49,15.0013,271,288.1069,17.1069
69,18,1,0,1,13.12,15.15,49,22.0028,203,260.78516,57.78516
69,18,1,0,1,21.32,25,29,19.0012,432,424.4322,-7.5678
69,19,1,0,1,12.3,13.635,56,22.0028,169,192.82979,23.82979
69,19,1,0,1,20.5,24.24,31,19.0012,307,363.78287,56.78287
69,20,1,0,1,12.3,15.15,56,11.0014,130,161.96141,31.96141
69,20,1,0,1,18.04,21.97,47,15.0013,223,264.70026,41.70026
69,21,1,0,2,12.3,14.395,52,16.9979,107,137.20238,30.20238
69,21,1,0,1,17.22,21.21,54,15.0013,200,199.54466,-0.45534
69,22,1,0,1,12.3,15.15,52,11.0014,119,121.516335,2.516335
69,22,1,0,1,16.4,20.455,54,12.998,148,150.51686,2.51686
69,23,1,0,1,12.3,14.395,52,16.9979,92,103.09345,11.09345
69,23,1,0,1,16.4,20.455,50,11.0014,107,133.89674,26.89674
70,0,1,0,1,10.66,13.635,60,8.9981,50,44.431328,-5.568672
70,0,1,0,1,15.58,19.695,54,12.998,40,57.564026,17.564026
70,1,1,0,1,9.84,11.365,65,12.998,30,28.52855,-1.47145
70,1,1,0,1,15.58,19.695,50,8.9981,25,57.00483,32.00483
70,2,1,0,1,9.84,11.365,65,12.998,25,22.101173,-2.898827
70,2,1,0,1,15.58,19.695,54,7.0015,21,52.55426,31.55426
70,3,1,0,1,9.84,11.365,65,16.9979,15,10.44072,-4.55928
70,3,1,0,1,14.76,17.425,50,8.9981,11,40.701828,29.701828
70,4,1,0,1,9.84,11.365,65,16.9979,7,5.1863484,-1.8136516
70,4,1,0,1,13.94,16.665,61,12.998,9,24.500648,15.500648
70,5,1,0,1,9.02,11.365,69,12.998,5,15.220222,10.220222
70,5,1,0,1,13.94,16.665,61,12.998,21,34.930756,13.930756
70,6,1,0,1,9.02,10.605,75,16.9979,28,75.00498,47.00498
70,6,1,0,1,13.94,17.425,57,7.0015,111,106.2801,-4.7199
70,7,1,0,1,13.94,17.425,53,7.0015,284,188.07808,-95.92192
70,9,1,0,1,15.58,19.695,54,11.0014,300,236.2344,-63.7656
70,10,1,0,1,16.4,20.455,50,15.0013,163,221.11156,58.11156
70,10,1,0,1,13.12,15.15,66,15.0013,126,222.49292,96.49292
70,11,1,0,1,13.94,15.15,49,22.0028,146,201.00267,55.00267
70,11,1,0,1,18.04,21.97,44,15.0013,178,222.77122,44.77122
70,12,1,0,1,13.94,15.91,53,19.0012,180,181.26054,1.26054
70,12,1,0,1,19.68,23.485,39,15.0013,242,240.95311,-1.04689
70,13,1,0,1,14.76,16.665,51,23.9994,207,200.21179,-6.78821
70,13,1,0,2,22.14,25.76,32,16.9979,300,253.51495,-46.48505
70,14,1,0,1,16.4,20.455,50,30.0026,217,242.18976,25.18976
70,14,1,0,2,23.78,27.275,32,19.0012,273,306.81165,33.81165
70,15,1,0,1,17.22,21.21,44,32.9975,232,275.51175,43.51175
70,16,1,0,1,18.86,22.725,41,30.0026,292,322.65906,30.65906
70,16,1,0,1,25.42,31.06,35,30.0026,378,434.76627,56.76627
70,17,1,0,1,18.86,22.725,44,22.0028,263,349.67136,86.67136
70,20,1,0,1,16.4,20.455,58,7.0015,140,231.9695,91.9695
70,20,1,0,2,22.96,26.515,49,15.0013,334,324.53506,-9.46494
70,21,1,0,1,15.58,19.695,62,0,138,193.51732,55.51732
70,21,1,0,2,22.14,25.76,56,15.0013,255,262.6021,7.6021
70,22,1,0,1,14.76,18.94,71,0,119,156.57365,37.57365
70,22,1,0,2,22.96,26.515,56,15.0013,186,230.72551,44.72551
70,23,1,0,1,15.58,19.695,66,6.0032,105,126.97129,21.97129
70,23,1,0,1,22.96,26.515,56,15.0013,119,203.16455,84.16455
71,0,1,0,1,15.58,19.695,62,7.0015,53,64.38102,11.38102
71,0,1,0,2,22.96,26.515,52,12.998,44,65.40726,21.40726
71,1,1,0,1,14.76,17.425,66,8.9981,48,51.25807,3.25807
71,1,1,0,2,21.32,25,59,15.0013,30,60.981174,30.981174
71,2,1,0,3,21.32,25,72,19.9995,15,38.04815,23.04815
71,3,1,0,3,21.32,25,72,19.9995,13,31.328796,18.328796
71,3,1,0,1,13.94,16.665,76,8.9981,32,34.021355,2.021355
71,4,1,0,1,13.94,16.665,66,11.0014,21,26.561096,5.561096
71,4,1,0,2,18.86,22.725,82,12.998,11,31.374,20.374
71,5,1,0,1,14.76,17.425,62,8.9981,7,40.615814,33.615814
71,5,1,0,2,18.86,22.725,82,12.998,30,42.284462,12.284462
71,6,1,0,3,18.86,22.725,82,12.998,136,89.27298,-46.72702
71,6,1,0,1,13.94,18.18,66,0,28,116.784294,88.784294
71,10,1,0,1,17.22,21.21,47,16.9979,150,218.06436,68.06436
71,10,1,0,1,21.32,25,77,15.0013,171,251.2322,80.2322
71,11,1,0,1,18.04,21.97,41,27.9993,207,205.96689,-1.03311
71,11,1,0,1,22.14,25.76,73,19.0012,246,236.10934,-9.89066
71,12,1,0,1,18.86,22.725,38,26.0027,215,225.48593,10.48593
71,12,1,0,1,24.6,30.305,60,19.0012,265,262.04034,-2.95966
71,13,1,0,1,18.86,22.725,38,26.0027,271,274.42435,3.42435
71,13,1,0,1,24.6,30.305,60,26.0027,282,287.92636,5.92636
71,14,1,0,1,18.86,22.725,41,19.9995,298,307.03674,9.03674
71,14,1,0,1,26.24,31.06,53,22.0028,263,343.4754,80.4754
71,15,1,0,1,19.68,23.485,39,22.0028,350,334.66852,-15.33148
71,16,1,0,1,18.86,22.725,41,26.0027,303,328.88245,25.88245
71,16,1,0,1,29.52,32.575,34,26.0027,411,454.30167,43.30167
71,17,1,0,1,18.04,21.97,41,23.9994,290,342.64743,52.64743
71,19,1,0,1,14.76,16.665,50,23.9994,153,241.19267,88.19267
71,20,1,0,1,13.12,15.15,57,19.9995,130,164.46684,34.46684
71,20,1,0,1,24.6,31.06,49,11.0014,398,385.17825,-12.82175
71,21,1,0,1,12.3,14.395,56,16.9979,113,131.10524,18.10524
71,21,1,0,1,23.78,27.275,56,7.0015,294,311.24646,17.24646
71,22,1,0,1,12.3,13.635,56,22.0028,92,112.969154,20.969154
71,22,1,0,1,22.96,26.515,60,6.0032,223,249.80203,26.80203
71,23,1,0,1,10.66,12.88,65,15.0013,84,85.28025,1.28025
71,23,1,0,1,22.96,26.515,56,8.9981,142,206.56293,64.56293
72,0,1,0,1,10.66,13.635,65,7.0015,26,46.73417,20.73417
72,0,1,0,1,22.14,25.76,60,7.0015,55,89.255,34.255
72,1,1,0,1,10.66,14.395,65,6.0032,15,41.942055,26.942055
72,1,1,0,1,21.32,25,63,6.0032,42,80.21877,38.21877
72,2,1,0,1,10.66,14.395,65,6.0032,13,35.51471,22.51471
72,2,1,0,1,20.5,24.24,68,12.998,15,60.34201,45.34201
72,3,1,0,1,10.66,13.635,65,8.9981,13,24.839714,11.839714
72,3,1,0,1,19.68,23.485,72,12.998,15,49.872635,34.872635
72,4,1,0,1,19.68,23.485,67,6.0032,13,53.390366,40.390366
72,5,1,0,1,9.84,12.12,70,8.9981,13,21.214142,8.214142
72,5,1,0,1,18.04,21.97,82,8.9981,32,41.97249,9.97249
72,6,1,0,1,10.66,13.635,65,8.9981,51,91.883026,40.883026
72,6,1,0,1,18.04,21.97,82,6.0032,144,127.71888,-16.28112
72,7,1,0,2,11.48,15.91,61,0,111,168.0641,57.0641
72,8,1,0,2,12.3,15.15,56,8.9981,259,199.19182,-59.80818
72,9,1,0,1,13.12,15.15,53,22.0028,163,208.2512,45.2512
72,9,1,0,1,21.32,25,68,0,371,286.25662,-84.74338
72,10,1,0,1,22.96,26.515,56,7.0015,213,262.87344,49.87344
72,11,1,0,2,25.42,31.06,41,11.0014,248,238.90302,-9.09698
72,12,1,0,2,26.24,31.06,29,0,288,275.3123,-12.6877
72,13,1,0,1,27.06,31.06,27,15.0013,305,326.7878,21.7878
72,14,1,0,1,28.7,31.82,23,22.0028,276,369.21573,93.21573
72,16,1,0,1,29.52,31.82,25,12.998,403,484.06042,81.06042
72,17,1,0,1,15.58,19.695,40,12.998,319,337.79248,18.79248
72,18,1,0,1,14.76,18.18,40,7.0015,284,309.28552,25.28552
72,19,1,0,1,14.76,17.425,43,8.9981,201,257.8117,56.8117
72,20,1,0,1,13.94,15.91,46,15.0013,180,191.24431,11.24431
72,20,1,0,1,25.42,31.06,35,7.0015,378,410.0019,32.0019
72,21,1,0,1,13.94,16.665,46,8.9981,117,159.37138,42.37138
72,21,1,0,1,24.6,31.06,40,6.0032,336,350.62225,14.62225
72,22,1,0,1,13.12,16.665,49,7.0015,101,130.52495,29.52495
72,22,1,0,1,21.32,25,55,8.9981,253,225.3707,-27.6293
72,23,1,0,1,13.12,17.425,53,0,76,115.76569,39.76569
72,23,1,0,1,22.96,26.515,43,11.0014,146,216.70403,70.70403
73,0,1,0,1,13.12,17.425,53,0,30,64.367905,34.367905
73,0,1,0,1,22.14,25.76,49,8.9981,76,85.06681,9.06681
73,1,1,0,1,12.3,15.15,62,6.0032,25,47.917023,22.917023
73,1,1,0,1,20.5,24.24,59,7.0015,38,76.50927,38.50927
73,2,1,0,1,12.3,15.15,62,6.0032,15,41.489555,26.489555
73,2,1,0,1,20.5,24.24,59,0,32,79.030304,47.030304
73,3,1,0,1,20.5,24.24,63,0,19,71.72808,52.72808
73,4,1,0,1,9.84,12.88,75,6.0032,9,18.193085,9.193085
73,4,1,0,1,18.04,21.97,77,7.0015,23,45.15326,22.15326
73,5,1,0,1,9.84,11.365,75,12.998,15,15.714325,0.714325
73,5,1,0,1,18.86,22.725,67,0,32,59.468178,27.468178
73,6,1,0,1,9.02,11.365,80,12.998,59,82.05307,23.05307
73,6,1,0,1,18.04,21.97,72,6.0032,140,126.72831,-13.27169
73,7,1,0,1,9.84,12.12,75,11.0014,142,169.15227,27.15227
73,8,1,0,1,10.66,14.395,70,6.0032,300,249.23354,-50.76646
73,9,1,0,2,12.3,16.665,70,0,182,220.0735,38.0735
73,9,1,0,1,19.68,23.485,77,6.0032,334,273.24002,-60.75998
73,10,1,0,2,13.12,15.91,66,12.998,107,185.24007,78.24007
73,10,1,0,1,21.32,25,68,7.0015,192,264.5357,72.5357
73,11,1,0,2,13.94,15.91,57,15.0013,107,171.804,64.804
73,11,1,0,1,22.96,26.515,60,8.9981,238,254.19243,16.19243
73,12,1,0,2,14.76,17.425,50,15.0013,126,176.28215,50.28215
73,12,1,0,2,25.42,31.06,50,8.9981,286,248.19537,-37.80463
73,13,1,0,2,14.76,16.665,57,19.0012,150,170.70238,20.70238
73,13,1,0,2,27.06,31.06,41,6.0032,323,301.84662,-21.15338
73,14,1,0,2,15.58,19.695,46,19.9995,142,224.10272,82.10272
73,14,1,0,2,29.52,32.575,30,7.0015,309,356.73187,47.73187
73,15,1,0,1,29.52,32.575,32,15.0013,336,426.9964,90.9964
73,16,1,0,2,15.58,19.695,46,22.0028,167,264.5119,97.5119
73,16,1,0,1,29.52,32.575,37,26.0027,469,452.68057,-16.31943
73,17,1,0,2,14.76,17.425,62,12.998,267,265.80765,-1.19235
73,18,1,0,2,14.76,16.665,62,19.9995,273,266.1584,-6.8416
73,19,1,0,2,13.94,15.91,71,19.0012,203,200.59003,-2.40997
73,19,1,0,2,26.24,31.06,50,12.998,469,415.54498,-53.45502
73,20,1,0,2,13.94,15.91,71,19.0012,142,163.60231,21.60231
73,20,1,0,2,23.78,27.275,60,23.9994,376,322.90912,-53.09088
73,21,1,0,3,13.12,16.665,81,7.0015,111,119.413124,8.413124
73,21,1,0,1,22.14,25.76,68,19.0012,292,267.81036,-24.18964
73,22,1,0,2,13.12,15.91,87,11.0014,78,112.5673,34.5673
73,22,1,0,1,21.32,25,68,8.9981,223,214.58205,-8.41795
73,23,1,0,2,13.12,15.91,87,11.0014,76,103.75678,27.75678
73,23,1,0,1,19.68,23.485,72,12.998,151,155.45818,4.45818
74,0,1,0,3,12.3,14.395,93,16.9979,25,16.448326,-8.551674
74,0,1,0,1,18.04,21.97,77,16.9979,73,58.049362,-14.950638
74,1,1,0,3,12.3,13.635,100,19.9995,19,4.261208,-14.738792
74,1,1,0,2,17.22,21.21,82,22.0028,40,33.07617,-6.92383
74,2,1,0,2,17.22,21.21,82,12.998,17,38.24099,21.24099
74,3,1,0,2,11.48,13.635,100,15.0013,13,2.4307714,-10.5692286
74,3,1,0,2,16.4,20.455,87,19.0012,15,19.676216,4.676216
74,4,1,0,2,12.3,15.15,93,11.0014,9,5.690842,-3.309158
74,4,1,0,2,16.4,20.455,87,16.9979,11,17.540573,6.540573
74,5,1,0,2,12.3,15.91,93,7.0015,9,18.455688,9.455688
74,5,1,0,2,16.4,20.455,87,15.0013,38,30.093521,-7.906479
74,6,1,0,2,12.3,15.91,93,7.0015,57,86.89441,29.89441
74,6,1,0,2,16.4,20.455,87,11.0014,123,98.43079,-24.56921
74,7,1,0,2,12.3,14.395,93,12.998,134,161.21994,27.21994
74,8,1,0,2,13.12,15.91,93,0,275,253.79703,-21.20297
74,9,1,0,2,13.12,16.665,93,8.9981,180,227.5842,47.5842
74,9,1,0,2,17.22,21.21,82,0,332,250.46652,-81.53348
74,10,1,0,2,16.4,20.455,87,6.0032,207,234.43657,27.43657
74,11,1,0,2,18.04,21.97,77,0,234,238.97433,4.97433
74,12,1,0,2,16.4,20.455,71,7.0015,115,205.93465,90.93465
74,12,1,0,2,18.04,21.97,82,8.9981,313,218.83522,-94.16478
74,13,1,0,2,16.4,20.455,76,8.9981,153,218.20232,65.20232
74,13,1,0,2,18.86,22.725,77,6.0032,309,252.98442,-56.01558
74,14,1,0,2,16.4,20.455,76,15.0013,155,212.53856,57.53856
74,14,1,0,2,19.68,23.485,72,0,253,282.9301,29.9301
74,15,1,0,2,16.4,20.455,76,16.9979,155,229.00247,74.00247
74,15,1,0,3,18.86,22.725,82,7.0015,163,233.10823,70.10823
74,16,1,0,2,16.4,20.455,76,11.0014,203,262.16376,59.16376
74,16,1,0,3,19.68,23.485,77,0,184,281.71494,97.71494
74,17,1,0,3,19.68,23.485,82,6.0032,307,288.39108,-18.60892
74,17,1,0,2,18.04,21.97,54,19.9995,301,305.56506,4.56506
74,18,1,0,2,18.04,21.97,54,15.0013,286,330.38812,44.38812
74,19,1,0,2,18.86,22.725,88,0,346,282.1493,-63.8507
74,19,1,0,2,18.04,21.97,51,22.0028,219,293.97998,74.97998
74,20,1,0,2,17.22,21.21,54,19.9995,175,233.9527,58.9527
74,20,1,0,1,18.86,22.725,88,0,286,251.91931,-34.08069
74,21,1,0,2,17.22,21.21,58,19.0012,132,193.79713,61.79713
74,21,1,0,2,18.04,21.97,94,0,207,200.23471,-6.76529
74,22,1,0,2,16.4,20.455,62,26.0027,113,153.50514,40.50514
74,22,1,0,2,18.04,21.97,94,0,203,181.11545,-21.88455
74,23,1,0,1,16.4,20.455,65,12.998,84,123.951485,39.951485
74,23,1,0,2,18.04,21.97,94,0,182,161.05153,-20.94847
75,0,1,0,1,15.58,19.695,66,16.9979,40,51.637184,11.637184
75,0,1,0,2,18.04,21.97,94,6.0032,115,62.58203,-52.41797
75,1,1,0,1,14.76,17.425,71,15.0013,26,43.579636,17.579636
75,1,1,0,2,18.04,21.97,94,0,84,63.78563,-20.21437
75,2,1,0,1,13.94,15.15,71,19.9995,19,27.16285,8.16285
75,2,1,0,2,18.04,21.97,88,0,55,57.94065,2.94065
75,3,1,0,1,13.94,16.665,66,11.0014,11,33.957985,22.957985
75,3,1,0,2,18.04,21.97,88,0,38,51.221268,13.221268
75,4,1,0,1,13.94,16.665,71,12.998,11,24.124405,13.124405
75,4,1,0,2,17.22,21.21,94,0,13,40.430344,27.430344
75,5,1,0,1,13.12,16.665,76,7.0015,19,31.597374,12.597374
75,5,1,0,2,17.22,21.21,94,6.0032,15,37.500443,22.500443
75,6,1,0,1,13.12,15.91,76,12.998,75,98.75184,23.75184
75,6,1,0,2,17.22,21.21,94,12.998,57,100.814224,43.814224
75,7,1,0,1,13.12,16.665,76,8.9981,163,186.72658,23.72658
75,7,1,0,2,16.4,20.455,100,8.9981,113,188.06291,75.06291
75,8,1,0,2,17.22,21.21,94,7.0015,240,251.74617,11.74617
75,8,1,0,1,14.76,17.425,66,8.9981,317,255.04948,-61.95052
75,9,1,0,1,16.4,20.455,62,16.9979,207,231.75162,24.75162
75,9,1,0,2,18.04,21.97,88,6.0032,342,246.01294,-95.98706
75,13,1,0,2,21.32,25,42,6.0032,165,262.21274,97.21274
75,17,1,0,1,20.5,24.24,42,12.998,359,387.42804,28.42804
75,18,1,0,2,18.86,22.725,59,11.0014,357,340.51688,-16.48312
75,19,1,0,1,18.04,21.97,58,12.998,257,301.78763,44.78763
75,19,1,0,1,23.78,27.275,64,19.0012,459,388.71997,-70.28003
75,20,1,0,1,17.22,21.21,67,15.0013,190,234.51396,44.51396
75,20,1,0,1,22.96,26.515,64,12.998,319,333.3396,14.3396
75,21,1,0,1,17.22,21.21,62,15.0013,190,193.72894,3.72894
75,21,1,0,1,22.14,25.76,68,11.0014,275,272.4513,-2.5487
75,22,1,0,1,16.4,20.455,66,15.0013,142,144.45274,2.45274
75,22,1,0,1,22.14,25.76,68,0,263,235.49655,-27.50345
75,23,1,0,1,17.22,21.21,62,19.0012,105,128.03706,23.03706
75,23,1,0,1,20.5,24.24,77,11.0014,238,167.50764,-70.49236
76,0,1,0,1,17.22,21.21,58,19.0012,46,56.114464,10.114464
76,0,1,0,1,18.86,22.725,88,12.998,123,65.36415,-57.63585
76,1,1,0,1,16.4,20.455,62,16.9979,30,48.88109,18.88109
76,1,1,0,1,18.86,22.725,82,8.9981,125,64.79815,-60.20185
76,2,1,0,1,16.4,20.455,62,12.998,26,47.6868,21.6868
76,2,1,0,2,18.86,22.725,82,7.0015,69,52.991165,-16.008835
76,3,1,0,1,14.76,17.425,71,12.998,15,33.58808,18.58808
76,3,1,0,2,18.04,21.97,88,8.9981,28,39.568314,11.568314
76,4,1,0,2,17.22,21.21,94,11.0014,23,26.133438,3.133438
76,5,1,0,2,16.4,20.455,94,7.0015,13,33.951767,20.951767
76,5,1,0,1,15.58,19.695,66,11.0014,15,41.497673,26.497673
76,6,1,0,2,16.4,20.455,94,7.0015,38,104.501495,66.501495
76,6,1,0,1,16.4,20.455,66,12.998,61,112.407616,51.407616
76,7,1,0,3,17.22,21.21,88,11.0014,69,168.49791,99.49791
76,7,1,0,1,16.4,20.455,66,12.998,146,194.70067,48.70067
76,8,1,0,1,17.22,21.21,67,16.9979,298,244.15564,-53.84436
76,9,1,0,2,17.22,21.21,88,6.0032,203,243.38022,40.38022
76,9,1,0,1,18.86,22.725,63,15.0013,232,244.64908,12.64908
76,10,1,0,1,21.32,25,53,19.0012,144,231.4236,87.4236
76,11,1,0,1,22.14,25.76,52,19.0012,186,233.20049,47.20049
76,12,1,0,2,22.96,26.515,49,23.9994,217,200.29265,-16.70735
76,13,1,0,1,26.24,31.06,41,19.0012,228,313.90167,85.90167
76,19,1,0,1,22.96,26.515,64,11.0014,398,379.58154,-18.41846
76,20,1,0,1,21.32,25,77,8.9981,250,297.5002,47.5002
76,21,1,0,1,21.32,25,72,6.0032,226,258.3266,32.3266
76,22,1,0,1,20.5,24.24,77,7.0015,155,202.5348,47.5348
76,23,1,0,1,19.68,23.485,82,11.0014,103,158.0832,55.0832
76,23,1,0,2,24.6,31.06,53,15.0013,142,223.90009,81.90009
77,0,1,0,2,24.6,31.06,53,16.9979,92,68.11062,-23.88938
77,0,1,0,1,19.68,23.485,82,7.0015,42,77.57224,35.57224
77,1,1,0,2,23.78,27.275,46,23.9994,65,52.79113,-12.20887
77,1,1,0,1,18.86,22.725,88,7.0015,32,66.78122,34.78122
