days,hour,season,holiday,weather,temp,atemp,humidity,windspeed,real,pred,diff
36,16,1,0,1,16.4,20.455,43,16.9979,276,286.11115,10.11115
36,22,1,0,1,12.3,15.15,65,8.9981,142,117.303566,-24.696434
36,22,1,0,1,10.66,15.15,60,0,117,118.9593,1.9593
36,23,1,0,1,12.3,15.15,65,8.9981,101,101.682076,0.682076
36,23,1,0,1,9.84,14.395,65,0,86,110.066475,24.066475
37,8,1,0,2,6.56,11.365,100,0,251,230.09879,-20.90121
37,12,1,0,1,16.4,20.455,40,22.0028,194,203.36223,9.36223
37,13,1,0,1,18.04,21.97,38,16.9979,234,262.9077,28.9077
37,18,1,0,2,13.94,16.665,66,8.9981,226,251.43463,25.43463
37,19,1,0,2,13.12,17.425,70,0,182,201.50517,19.50517
37,20,1,0,2,13.12,16.665,70,7.0015,142,158.84337,16.84337
37,22,1,0,1,11.48,15.15,81,6.0032,94,118.42512,24.42512
37,23,1,0,1,13.12,16.665,57,8.9981,105,112.01081,7.01081
38,6,1,0,1,10.66,11.365,70,22.0028,63,65.89721,2.89721
38,7,1,0,1,9.84,9.85,65,27.9993,121,136.45775,15.45775
38,9,1,0,1,9.84,9.85,52,32.9975,157,166.16464,9.16464
38,11,1,0,2,10.66,12.88,65,15.0013,130,137.65257,7.65257
38,13,1,0,2,9.84,9.85,32,30.0026,103,110.575966,7.575966
38,14,1,0,2,12.3,15.15,56,11.0014,161,161.08519,0.08519
38,14,1,0,1,9.02,9.85,37,27.9993,117,140.11893,23.11893
38,16,1,0,3,10.66,13.635,81,7.0015,130,136.70082,6.70082
38,17,1,0,1,9.02,9.09,32,39.0007,225,197.55856,-27.44144
38,18,1,0,1,8.2,9.09,32,26.0027,201,201.76367,0.76367
38,19,1,0,1,6.56,6.06,40,31.0009,151,142.61702,-8.38298
38,20,1,0,1,6.56,6.82,40,22.0028,109,120.752266,11.752266
38,21,1,0,1,5.74,5.305,33,31.0009,107,101.304085,-5.695915
38,22,1,0,1,4.92,5.305,33,23.9994,82,84.41129,2.41129
38,23,1,0,2,9.84,12.12,87,11.0014,115,100.47938,-14.52062
38,23,1,0,1,4.92,5.305,33,22.0028,67,72.41761,5.41761
39,6,1,0,1,2.46,7.575,45,0,65,63.950348,-1.049652
39,7,1,0,1,2.46,5.305,49,7.0015,119,124.437874,5.437874
39,8,1,0,1,4.1,6.82,42,0,219,206.50728,-12.49272
39,9,1,0,1,4.92,6.82,39,11.0014,146,168.03206,22.03206
39,11,1,0,1,9.84,11.365,52,15.0013,126,144.89783,18.89783
39,12,1,0,2,7.38,9.09,40,15.0013,86,99.754616,13.754616
39,13,1,0,1,7.38,8.335,40,16.9979,123,116.85265,-6.14735
39,14,1,0,1,13.12,15.15,39,19.9995,196,200.05391,4.05391
39,15,1,0,2,8.2,9.09,34,19.0012,117,140.29996,23.29996
39,16,1,0,1,13.94,16.665,36,0,286,291.3606,5.3606
39,17,1,0,2,8.2,9.85,34,16.9979,215,196.79875,-18.20125
39,19,1,0,3,5.74,6.06,86,16.9979,142,113.69288,-28.30712
39,20,1,0,3,5.74,7.575,86,11.0014,138,116.7024,-21.2976
39,22,1,0,3,6.56,8.335,80,11.0014,101,99.646645,-1.353355
39,23,1,0,2,12.3,16.665,52,0,138,117.25306,-20.74694
39,23,1,0,3,6.56,7.575,80,12.998,92,86.930824,-5.069176
40,6,1,0,1,8.2,9.85,59,12.998,86,67.11055,-18.88945
40,7,1,0,1,4.1,3.79,50,27.9993,119,111.50681,-7.49319
40,9,1,0,1,4.92,5.305,42,23.9994,144,142.48148,-1.51852
40,10,1,0,2,10.66,13.635,48,8.9981,150,164.08592,14.08592
40,11,1,0,2,11.48,14.395,45,7.0015,178,163.65523,-14.34477
40,11,1,0,1,5.74,6.06,39,23.9994,75,104.25004,29.25004
40,12,1,0,1,6.56,6.82,34,26.0027,92,106.48139,14.48139
40,13,1,0,1,7.38,8.335,29,19.9995,115,132.82631,17.82631
40,14,1,0,2,13.12,16.665,39,6.0032,198,200.2576,2.2576
40,15,1,0,2,13.12,16.665,45,8.9981,240,210.39723,-29.60277
40,17,1,0,1,7.38,9.09,26,12.998,215,201.10814,-13.89186
40,19,1,0,1,5.74,8.335,28,7.0015,165,147.38802,-17.61198
40,20,1,0,2,13.12,17.425,57,0,203,176.7155,-26.2845
40,20,1,0,1,5.74,9.09,31,6.0032,150,131.50233,-18.49767
40,21,1,0,1,5.74,10.605,39,0,126,115.00718,-10.99282
40,22,1,0,1,4.92,9.85,39,0,105,95.518654,-9.481346
40,23,1,0,1,4.92,7.575,42,7.0015,88,74.88322,-13.11678
40,23,1,0,2,12.3,15.91,70,6.0032,121,109.45106,-11.54894
41,9,1,0,1,4.92,6.06,74,15.0013,163,154.71902,-8.28098
41,13,1,0,1,9.84,11.365,35,12.998,163,161.94334,-1.05666
41,15,1,0,2,12.3,13.635,61,19.9995,176,154.66847,-21.33153
41,20,1,0,1,9.02,11.365,55,8.9981,117,132.49416,15.49416
41,20,1,0,2,6.56,6.06,43,36.9974,115,131.04356,16.04356
41,21,1,0,1,5.74,3.79,43,43.0006,100,103.7989,3.7989
41,21,1,0,1,8.2,10.605,59,8.9981,101,109.61414,8.61414
41,22,1,0,2,5.74,5.305,39,26.0027,100,97.17661,-2.82339
41,22,1,0,1,8.2,11.365,64,6.0032,98,100.46592,2.46592
41,23,1,0,1,7.38,12.12,69,0,107,103.79194,-3.20806
42,10,1,0,1,4.92,5.305,42,23.9994,117,118.07545,1.07545
42,12,1,0,1,12.3,13.635,39,31.0009,142,164.96385,22.96385
42,13,1,0,1,12.3,13.635,39,27.9993,186,166.65594,-19.34406
42,15,1,0,1,13.94,15.15,29,27.9993,225,235.21704,10.21704
42,18,1,0,1,6.56,6.06,40,31.0009,148,165.56566,17.56566
42,19,1,0,1,6.56,6.82,40,19.0012,132,136.77269,4.77269
42,20,1,0,1,5.74,6.06,42,22.0028,109,114.33387,5.33387
42,21,1,0,1,5.74,6.06,43,19.9995,90,98.85215,8.85215
42,22,1,0,1,5.74,7.575,43,11.0014,82,88.58347,6.58347
42,22,1,0,1,9.84,12.88,44,6.0032,100,115.860115,15.860115
42,23,1,0,1,5.74,6.82,43,15.0013,76,70.75446,-5.24554
42,23,1,0,1,9.02,11.365,51,8.9981,86,88.85963,2.85963
43,14,1,0,2,16.4,20.455,30,27.9993,213,238.4184,25.4184
43,23,1,0,1,11.48,15.91,41,0,92,116.22587,24.22587
44,11,1,0,2,12.3,15.15,45,11.0014,140,163.39555,23.39555
44,20,1,0,2,15.58,19.695,46,8.9981,234,213.71054,-20.28946
44,21,1,0,2,14.76,18.18,50,7.0015,161,160.13158,-0.86842
44,22,1,0,2,14.76,18.18,50,7.0015,130,144.721,14.721
44,23,1,0,2,14.76,18.18,50,6.0032,111,129.60728,18.60728
45,6,1,0,1,12.3,15.15,61,8.9981,117,90.97409,-26.02591
45,6,1,0,1,8.2,9.09,32,22.0028,53,62.226456,9.226456
45,7,1,0,1,8.2,9.09,32,23.9994,126,143.18694,17.18694
45,12,1,0,1,15.58,19.695,46,26.0027,184,195.20062,11.20062
45,13,1,0,1,16.4,20.455,43,19.0012,221,238.64845,17.64845
45,18,1,0,1,12.3,15.15,22,8.9981,261,278.10883,17.10883
45,19,1,0,1,11.48,14.395,26,8.9981,198,215.9836,17.9836
45,20,1,0,1,10.66,13.635,33,7.0015,153,158.33199,5.33199
45,21,1,0,1,9.84,14.395,52,0,121,133.75285,12.75285
45,22,1,0,1,13.94,17.425,49,7.0015,159,137.23604,-21.76396
45,22,1,0,1,9.84,14.395,44,0,96,119.89924,23.89924
45,23,1,0,1,13.94,17.425,53,6.0032,113,119.45454,6.45454
45,23,1,0,2,9.02,12.88,44,6.0032,76,99.9607,23.9607
46,6,1,0,1,8.2,9.85,55,15.0013,55,65.7862,10.7862
46,7,1,0,2,8.2,9.85,55,15.0013,128,126.117325,-1.882675
46,13,1,0,3,13.94,15.91,71,16.9979,119,107.275185,-11.724815
46,14,1,0,3,13.12,15.91,81,12.998,88,117.52537,29.52537
46,16,1,0,3,13.94,18.18,81,0,173,198.70438,25.70438
46,19,1,0,1,13.94,15.91,53,15.0013,211,223.63745,12.63745
46,21,1,0,1,14.76,17.425,46,12.998,146,158.23518,12.23518
46,22,1,0,2,13.12,17.425,81,0,165,137.52858,-27.47142
46,22,1,0,1,13.94,16.665,53,12.998,126,131.4771,5.4771
46,23,1,0,1,13.12,16.665,81,6.0032,128,112.94221,-15.05779
47,6,1,0,2,11.48,14.395,96,8.9981,96,76.42364,-19.57636
47,6,1,0,1,12.3,15.15,70,8.9981,71,92.58141,21.58141
47,9,1,0,1,14.76,17.425,57,12.998,201,224.93047,23.93047
47,11,1,0,1,14.76,16.665,62,27.9993,169,176.71497,7.71497
47,12,1,0,1,15.58,19.695,46,26.0027,219,196.01302,-22.98698
47,13,1,0,1,16.4,20.455,43,23.9994,253,234.54768,-18.45232
47,15,1,0,1,17.22,21.21,35,27.9993,271,284.88297,13.88297
47,20,1,0,1,16.4,20.455,35,12.998,223,246.42226,23.42226
47,21,1,0,1,15.58,19.695,37,12.998,182,186.28636,4.28636
47,22,1,0,1,14.76,17.425,40,15.0013,159,144.28282,-14.71718
47,23,1,0,1,14.76,17.425,40,12.998,136,129.46797,-6.53203
48,0,1,0,1,18.04,21.97,72,19.0012,50,50.352318,0.352318
48,6,1,0,2,18.04,21.97,72,11.0014,75,97.537186,22.537186
48,9,1,0,2,17.22,21.21,77,12.998,194,208.66417,14.66417
48,10,1,0,1,10.66,13.635,81,7.0015,228,222.06776,-5.93224
48,12,1,0,1,20.5,24.24,59,12.998,207,234.53777,27.53777
48,22,1,0,1,16.4,20.455,40,30.0026,171,175.79543,4.79543
48,23,1,0,2,14.76,16.665,40,26.0027,128,139.37166,11.37166
49,17,1,0,2,12.3,14.395,49,16.9979,207,227.07027,20.07027
49,18,1,0,2,12.3,13.635,49,22.0028,217,232.75874,15.75874
49,19,1,0,2,12.3,14.395,52,16.9979,171,199.13237,28.13237
49,20,1,0,2,12.3,14.395,52,19.0012,155,167.99013,12.99013
49,21,1,0,3,10.66,12.88,65,11.0014,92,116.79212,24.79212
49,22,1,0,3,9.84,12.88,75,6.0032,111,108.18894,-2.81106
49,23,1,0,2,9.02,11.365,93,11.0014,92,98.98463,6.98463
59,6,1,0,2,17.22,21.21,94,0,134,112.32494,-21.67506
59,6,1,0,1,8.2,9.09,59,19.9995,69,62.650208,-6.349792
59,7,1,0,1,8.2,9.09,59,22.0028,128,142.8053,14.8053
59,12,1,0,1,22.96,26.515,37,15.0013,242,251.17183,9.17183
59,18,1,0,1,13.12,15.91,39,12.998,273,275.52036,2.52036
59,20,1,0,1,12.3,15.91,61,6.0032,142,171.63231,29.63231
59,21,1,0,1,10.66,15.15,56,0,117,141.91786,24.91786
59,22,1,0,1,9.84,13.635,62,7.0015,101,103.584114,2.584114
59,23,1,0,1,14.76,17.425,50,15.0013,138,121.353676,-16.646324
59,23,1,0,1,9.84,11.365,65,15.0013,80,80.09858,0.09858
60,0,1,0,1,13.94,16.665,53,11.0014,61,51.66918,-9.33082
60,6,1,0,1,12.3,16.665,70,0,115,108.312515,-6.687485
60,6,1,0,1,9.02,10.605,55,16.9979,63,70.061584,7.061584
60,7,1,0,1,9.02,10.605,64,16.9979,132,153.46825,21.46825
60,11,1,0,1,15.58,19.695,46,12.998,219,213.70253,-5.29747
60,12,1,0,1,16.4,20.455,43,11.0014,253,229.21094,-23.78906
60,13,1,0,1,17.22,21.21,44,15.0013,271,263.69537,-7.30463
60,14,1,0,2,18.04,21.97,44,19.0012,255,248.49895,-6.50105
60,17,1,0,3,14.76,17.425,81,15.0013,182,202.1492,20.1492
60,18,1,0,3,14.76,17.425,87,12.998,213,215.3077,2.3077
60,20,1,0,2,14.76,17.425,87,12.998,155,160.67346,5.67346
60,22,1,0,2,14.76,18.94,87,0,132,151.49774,19.49774
61,6,1,0,1,5.74,6.06,33,19.9995,57,60.86921,3.86921
61,7,1,0,1,4.92,4.545,42,27.9993,130,130.67114,0.67114
61,9,1,0,1,6.56,6.82,37,19.0012,167,192.91609,25.91609
61,11,1,0,2,16.4,20.455,87,6.0032,240,226.76567,-13.23433
61,18,1,0,1,9.84,10.605,35,22.0028,217,217.59401,0.59401
61,19,1,0,1,8.2,9.85,40,16.9979,157,154.46648,-2.53352
61,20,1,0,1,8.2,11.365,40,6.0032,125,138.4105,13.4105
61,21,1,0,1,7.38,10.605,40,7.0015,105,117.90153,12.90153
61,22,1,0,1,8.2,12.88,40,0,107,111.840614,4.840614
61,22,1,0,1,18.04,21.97,21,8.9981,188,202.2029,14.2029
61,23,1,0,1,17.22,21.21,24,0,161,166.20143,5.20143
61,23,1,0,2,7.38,10.605,43,6.0032,78,88.6641,10.6641
62,6,1,0,2,6.56,9.85,74,6.0032,53,56.395943,3.395943
62,8,1,0,1,7.38,9.85,74,8.9981,248,234.5926,-13.4074
62,10,1,0,1,12.3,13.635,49,22.0028,215,196.70088,-18.29912
62,17,1,0,2,14.76,16.665,50,16.9979,276,260.4631,-15.5369
62,18,1,0,2,13.94,15.15,53,19.9995,236,253.79669,17.79669
62,20,1,0,2,12.3,14.395,70,12.998,142,143.05858,1.05858
62,20,1,0,1,11.48,13.635,38,16.9979,142,165.06105,23.06105
62,21,1,0,2,12.3,14.395,70,15.0013,125,126.64027,1.64027
62,21,1,0,1,11.48,13.635,36,15.0013,132,140.87373,8.87373
62,22,1,0,1,10.66,12.12,41,16.9979,115,115.504005,0.504005
62,22,1,0,1,12.3,14.395,70,12.998,100,109.0398,9.0398
62,23,1,0,2,12.3,15.15,75,11.0014,101,97.558846,-3.441154
62,23,1,0,1,10.66,12.88,41,12.998,82,102.52,20.52
63,11,1,0,2,16.4,20.455,76,15.0013,186,194.44785,8.44785
63,12,1,0,2,18.04,21.97,67,16.9979,190,183.2243,-6.7757
63,12,1,0,2,10.66,15.15,52,0,159,162.48517,3.48517
63,13,1,0,2,18.86,22.725,67,19.0012,242,213.5855,-28.4145
63,14,1,0,2,19.68,23.485,59,19.0012,248,246.06073,-1.93927
63,15,1,0,2,18.86,22.725,63,19.9995,255,253.22438,-1.77562
63,15,1,0,2,12.3,14.395,53,12.998,182,193.56996,11.56996
63,16,1,0,1,12.3,13.635,45,19.9995,257,239.32823,-17.67177
63,22,1,0,1,9.84,10.605,35,22.0028,130,111.9163,-18.0837
63,22,1,0,2,17.22,21.21,77,19.9995,119,139.75343,20.75343
63,23,1,0,2,18.04,21.97,77,19.9995,101,129.20464,28.20464
64,9,1,0,1,9.02,13.635,47,0,253,233.92165,-19.07835
64,12,1,0,1,10.66,13.635,41,7.0015,161,180.22632,19.22632
64,13,1,0,1,12.3,15.15,39,8.9981,215,215.16928,0.16928
64,16,1,0,1,14.76,16.665,32,19.0012,298,288.80634,-9.19366
64,22,1,0,2,9.02,9.85,100,26.0027,67,76.5984,9.5984
64,23,1,0,1,11.48,13.635,61,15.0013,109,93.23667,-15.76333
64,23,1,0,2,9.02,9.85,100,27.9993,65,69.06678,4.06678
65,6,1,0,1,8.2,9.09,75,26.0027,57,59.187363,2.187363
65,7,1,0,1,8.2,8.335,75,27.9993,113,138.1092,25.1092
65,8,1,0,1,8.2,9.09,75,26.0027,230,201.09187,-28.90813
65,9,1,0,1,9.02,9.09,64,31.0009,157,169.89899,12.89899
65,11,1,0,1,17.22,21.21,38,19.9995,188,213.93245,25.93245
65,12,1,0,1,18.04,21.97,38,26.0027,236,220.4308,-15.5692
65,13,1,0,1,20.5,24.24,34,27.9993,255,275.0082,20.0082
65,17,1,0,1,13.94,15.15,29,23.9994,280,292.607,12.607
65,18,1,0,1,13.12,15.15,31,15.0013,282,281.09546,-0.90454
65,19,1,0,1,12.3,14.395,33,15.0013,196,220.9782,24.9782
65,22,1,0,1,10.66,12.88,48,11.0014,90,113.64341,23.64341
65,23,1,0,1,18.04,21.97,62,22.0028,117,133.0031,16.0031
66,0,1,0,1,18.04,21.97,62,22.0028,61,51.92244,-9.07756
66,6,1,0,1,17.22,21.21,77,16.9979,132,109.80901,-22.19099
66,6,1,0,1,8.2,12.88,59,0,69,92.80798,23.80798
66,7,1,0,1,7.38,9.85,64,8.9981,150,159.00024,9.00024
66,14,1,0,2,25.42,31.06,43,43.0006,253,268.0775,15.0775
66,21,1,0,1,12.3,14.395,49,12.998,128,137.3173,9.3173
66,22,1,0,1,12.3,14.395,49,15.0013,109,121.31095,12.31095
66,23,1,0,1,11.48,13.635,61,12.998,96,93.6908,-2.3092
67,0,1,0,2,23.78,27.275,49,31.0009,69,50.872208,-18.127792
67,6,1,0,2,9.84,12.88,85,7.0015,73,71.66767,-1.33233
67,7,1,0,2,9.84,12.12,87,11.0014,163,150.8184,-12.1816
67,10,1,0,2,13.94,14.395,36,32.9975,182,160.85805,-21.14195
67,12,1,0,1,14.76,16.665,34,27.9993,221,218.97658,-2.02342
67,13,1,0,2,13.12,14.395,76,23.9994,151,128.39877,-22.60123
67,16,1,0,2,13.94,15.15,76,22.0028,165,192.4626,27.4626
67,17,1,0,2,13.94,15.15,76,19.9995,244,217.77426,-26.22574
67,18,1,0,2,13.94,15.91,76,16.9979,238,240.59726,2.59726
67,19,1,0,2,13.94,15.15,76,22.0028,186,191.83418,5.83418
67,20,1,0,2,13.12,15.91,87,12.998,146,143.50772,-2.49228
67,20,1,0,1,15.58,19.695,32,23.9994,211,238.0693,27.0693
67,21,1,0,1,14.76,16.665,34,22.0028,192,182.05284,-9.94716
67,21,1,0,2,13.12,15.15,93,22.0028,117,116.74134,-0.25866
67,22,1,0,1,13.94,14.395,31,32.9975,159,153.18016,-5.81984
67,22,1,0,3,13.12,15.91,93,11.0014,78,106.30183,28.30183
67,23,1,0,1,13.12,15.15,33,19.9995,140,119.80814,-20.19186
67,23,1,0,3,13.94,16.665,93,12.998,76,95.18217,19.18217
68,20,1,0,1,13.12,16.665,33,8.9981,175,198.37634,23.37634
68,21,1,0,1,12.3,14.395,39,15.0013,163,143.2498,-19.7502
69,6,1,0,1,10.66,12.12,81,19.0012,55,79.441345,24.441345
69,9,1,0,2,12.3,14.395,61,19.0012,178,172.31462,-5.68538
69,17,1,0,1,13.94,15.91,49,15.0013,271,288.1069,17.1069
69,19,1,0,1,12.3,13.635,56,22.0028,169,192.82979,23.82979
69,21,1,0,1,17.22,21.21,54,15.0013,200,199.54466,-0.45534
69,22,1,0,1,12.3,15.15,52,11.0014,119,121.516335,2.516335
69,22,1,0,1,16.4,20.455,54,12.998,148,150.51686,2.51686
69,23,1,0,1,12.3,14.395,52,16.9979,92,103.09345,11.09345
69,23,1,0,1,16.4,20.455,50,11.0014,107,133.89674,26.89674
70,6,1,0,1,13.94,17.425,57,7.0015,111,106.2801,-4.7199
70,12,1,0,1,19.68,23.485,39,15.0013,242,240.95311,-1.04689
70,12,1,0,1,13.94,15.91,53,19.0012,180,181.26054,1.26054
70,13,1,0,1,14.76,16.665,51,23.9994,207,200.21179,-6.78821
70,14,1,0,1,16.4,20.455,50,30.0026,217,242.18976,25.18976
70,21,1,0,2,22.14,25.76,56,15.0013,255,262.6021,7.6021
70,23,1,0,1,15.58,19.695,66,6.0032,105,126.97129,21.97129
71,0,1,0,1,15.58,19.695,62,7.0015,53,64.38102,11.38102
71,11,1,0,1,22.14,25.76,73,19.0012,246,236.10934,-9.89066
71,11,1,0,1,18.04,21.97,41,27.9993,207,205.96689,-1.03311
71,12,1,0,1,24.6,30.305,60,19.0012,265,262.04034,-2.95966
71,12,1,0,1,18.86,22.725,38,26.0027,215,225.48593,10.48593
71,13,1,0,1,18.86,22.725,38,26.0027,271,274.42435,3.42435
71,13,1,0,1,24.6,30.305,60,26.0027,282,287.92636,5.92636
71,21,1,0,1,12.3,14.395,56,16.9979,113,131.10524,18.10524
71,22,1,0,1,12.3,13.635,56,22.0028,92,112.969154,20.969154
71,22,1,0,1,22.96,26.515,60,6.0032,223,249.80203,26.80203
71,23,1,0,1,10.66,12.88,65,15.0013,84,85.28025,1.28025
72,6,1,0,1,18.04,21.97,82,6.0032,144,127.71888,-16.28112
72,11,1,0,2,25.42,31.06,41,11.0014,248,238.90302,-9.09698
72,12,1,0,2,26.24,31.06,29,0,288,275.3123,-12.6877
72,20,1,0,1,13.94,15.91,46,15.0013,180,191.24431,11.24431
72,22,1,0,1,21.32,25,55,8.9981,253,225.3707,-27.6293
72,22,1,0,1,13.12,16.665,49,7.0015,101,130.52495,29.52495
73,0,1,0,1,22.14,25.76,49,8.9981,76,85.06681,9.06681
73,6,1,0,1,18.04,21.97,72,6.0032,140,126.72831,-13.27169
73,6,1,0,1,9.02,11.365,80,12.998,59,82.05307,23.05307
73,7,1,0,1,9.84,12.12,75,11.0014,142,169.15227,27.15227
73,11,1,0,1,22.96,26.515,60,8.9981,238,254.19243,16.19243
73,13,1,0,2,14.76,16.665,57,19.0012,150,170.70238,20.70238
73,17,1,0,2,14.76,17.425,62,12.998,267,265.80765,-1.19235
73,18,1,0,2,14.76,16.665,62,19.9995,273,266.1584,-6.8416
73,19,1,0,2,13.94,15.91,71,19.0012,203,200.59003,-2.40997
73,20,1,0,2,13.94,15.91,71,19.0012,142,163.60231,21.60231
73,21,1,0,1,22.14,25.76,68,19.0012,292,267.81036,-24.18964
73,21,1,0,3,13.12,16.665,81,7.0015,111,119.413124,8.413124
73,22,1,0,1,21.32,25,68,8.9981,223,214.58205,-8.41795
73,23,1,0,1,19.68,23.485,72,12.998,151,155.45818,4.45818
73,23,1,0,2,13.12,15.91,87,11.0014,76,103.75678,27.75678
74,0,1,0,1,18.04,21.97,77,16.9979,73,58.049362,-14.950638
74,6,1,0,2,16.4,20.455,87,11.0014,123,98.43079,-24.56921
74,6,1,0,2,12.3,15.91,93,7.0015,57,86.89441,29.89441
74,7,1,0,2,12.3,14.395,93,12.998,134,161.21994,27.21994
74,8,1,0,2,13.12,15.91,93,0,275,253.79703,-21.20297
74,10,1,0,2,16.4,20.455,87,6.0032,207,234.43657,27.43657
74,11,1,0,2,18.04,21.97,77,0,234,238.97433,4.97433
74,14,1,0,2,19.68,23.485,72,0,253,282.9301,29.9301
74,21,1,0,2,18.04,21.97,94,0,207,200.23471,-6.76529
74,22,1,0,2,18.04,21.97,94,0,203,181.11545,-21.88455
74,23,1,0,2,18.04,21.97,94,0,182,161.05153,-20.94847
75,1,1,0,2,18.04,21.97,94,0,84,63.78563,-20.21437
75,2,1,0,2,18.04,21.97,88,0,55,57.94065,2.94065
75,6,1,0,1,13.12,15.91,76,12.998,75,98.75184,23.75184
75,7,1,0,1,13.12,16.665,76,8.9981,163,186.72658,23.72658
75,8,1,0,2,17.22,21.21,94,7.0015,240,251.74617,11.74617
75,9,1,0,1,16.4,20.455,62,16.9979,207,231.75162,24.75162
75,21,1,0,1,22.14,25.76,68,11.0014,275,272.4513,-2.5487
75,21,1,0,1,17.22,21.21,62,15.0013,190,193.72894,3.72894
75,22,1,0,1,22.14,25.76,68,0,263,235.49655,-27.50345
75,22,1,0,1,16.4,20.455,66,15.0013,142,144.45274,2.45274
75,23,1,0,1,17.22,21.21,62,19.0012,105,128.03706,23.03706
76,2,1,0,2,18.86,22.725,82,7.0015,69,52.991165,-16.008835
76,9,1,0,1,18.86,22.725,63,15.0013,232,244.64908,12.64908
76,12,1,0,2,22.96,26.515,49,23.9994,217,200.29265,-16.70735
77,0,1,0,2,24.6,31.06,53,16.9979,92,68.11062,-23.88938
77,1,1,0,2,23.78,27.275,46,23.9994,65,52.79113,-12.20887
77,6,1,0,1,18.86,22.725,88,8.9981,144,129.36351,-14.63649
77,11,1,0,1,18.86,22.725,36,30.0026,221,211.7285,-9.2715
77,11,1,0,1,22.96,26.515,68,11.0014,228,255.50629,27.50629
77,22,1,0,2,22.96,26.515,73,11.0014,201,219.18405,18.18405
77,23,1,0,1,15.58,19.695,40,19.9995,105,132.52309,27.52309
90,6,2,0,2,14.76,17.425,76,8.9981,121,108.787125,-12.212875
90,6,2,0,3,9.84,11.365,93,15.0013,53,66.28612,13.28612
90,8,2,0,2,10.66,12.12,87,16.9979,226,228.18205,2.18205
90,19,2,0,1,13.94,15.15,49,22.0028,186,197.38623,11.38623
90,20,2,0,1,13.12,15.91,53,12.998,130,147.55623,17.55623
90,21,2,0,1,13.12,16.665,53,8.9981,146,134.09901,-11.90099
90,21,2,0,2,20.5,24.24,59,11.0014,188,208.67458,20.67458
90,22,2,0,1,12.3,15.15,56,11.0014,128,110.06135,-17.93865
90,22,2,0,3,20.5,24.24,63,7.0015,125,141.33156,16.33156
90,23,2,0,1,12.3,15.91,61,6.0032,109,94.03922,-14.96078
90,23,2,0,3,18.86,22.725,72,0,121,111.389534,-9.610466
91,6,2,0,1,14.76,15.91,71,31.0009,130,107.40352,-22.59648
91,10,2,0,1,16.4,20.455,50,35.0008,226,225.98117,-0.01883
91,11,2,0,2,16.4,20.455,47,11.0014,223,224.46437,1.46437
91,11,2,0,1,17.22,21.21,47,30.0026,232,234.01892,2.01892
91,12,2,0,3,13.12,16.665,81,8.9981,207,197.4529,-9.5471
91,15,2,0,3,13.94,15.15,76,26.0027,188,168.27599,-19.72401
91,19,2,0,1,14.76,16.665,53,23.9994,200,207.58554,7.58554
91,20,2,0,1,13.94,15.91,53,19.0012,138,157.472,19.472
91,21,2,0,1,13.12,15.15,61,16.9979,130,123.84739,-6.15261
91,22,2,0,1,17.22,21.21,44,12.998,176,148.65088,-27.34912
91,22,2,0,1,13.12,15.15,61,19.9995,109,107.544014,-1.455986
91,23,2,0,1,13.12,15.91,61,11.0014,107,96.04658,-10.95342
91,23,2,0,1,18.04,21.97,35,11.0014,123,144.63835,21.63835
92,6,2,0,1,12.3,15.91,61,6.0032,123,125.06087,2.06087
92,10,2,0,1,16.4,20.455,43,27.9993,238,239.18774,1.18774
92,11,2,0,1,17.22,21.21,41,16.9979,267,256.45685,-10.54315
92,11,2,0,1,19.68,23.485,23,0,284,297.3578,13.3578
92,21,2,0,1,22.14,25.76,45,0,294,265.1718,-28.8282
92,22,2,0,1,20.5,24.24,51,0,211,198.8894,-12.1106
93,0,2,0,1,19.68,23.485,48,0,57,60.40557,3.40557
93,6,2,0,2,17.22,21.21,58,0,148,118.75316,-29.24684
93,7,2,0,2,18.04,21.97,54,16.9979,178,195.52441,17.52441
93,11,2,0,2,24.6,31.06,43,23.9994,240,234.38599,-5.61401
93,13,2,0,2,24.6,31.06,46,16.9979,300,273.46588,-26.53412
93,22,2,0,1,22.96,26.515,22,11.0014,234,263.96307,29.96307
93,23,2,0,1,21.32,25,23,27.9993,184,205.45386,21.45386
94,8,2,0,3,15.58,19.695,87,39.0007,180,171.23616,-8.76384
94,10,2,0,1,17.22,21.21,35,19.0012,269,258.31836,-10.68164
94,12,2,0,1,18.04,21.97,33,0,296,297.3374,1.3374
94,19,2,0,1,14.76,16.665,43,19.9995,211,219.9953,8.9953
94,20,2,0,1,13.94,15.91,46,19.0012,144,167.16512,23.16512
94,21,2,0,1,13.94,14.395,46,35.0008,142,147.61754,5.61754
94,22,2,0,1,13.12,15.15,49,19.9995,100,115.33561,15.33561
94,23,2,0,1,12.3,14.395,49,19.0012,80,95.428535,15.428535
95,6,2,0,1,12.3,13.635,49,26.0027,101,105.897545,4.897545
95,10,2,0,1,14.76,16.665,40,22.0028,259,255.93826,-3.06174
95,21,2,0,1,18.04,21.97,26,8.9981,242,213.73444,-28.26556
95,23,2,0,1,17.22,21.21,30,19.0012,167,140.50978,-26.49022
96,7,2,0,2,13.94,16.665,76,11.0014,182,190.34,8.34
96,19,2,0,1,18.86,22.725,59,19.9995,275,279.42404,4.42404
96,21,2,0,1,20.5,24.24,20,12.998,284,277.66125,-6.33875
96,21,2,0,2,18.04,21.97,67,19.0012,161,172.10738,11.10738
